CLASE_LIB;AUTOR;AUTOR_PRINCIPAL;AÑO_EDICION;TITULO;EDITOR;TIPO;TAMAÑO;NUMCOLECCION
Partidas por Aperturas;Aagaard Jacob;Aagaard Jacob;2002;Dutch Stonewall;Ed Everyman;pdf;7.3;
Partidas por Aperturas;Aagaard Jacob;Aagaard Jacob;2003;Starting Out The Grunfeld Defence;Ed Everyman;pdf;2;
Partidas por Aperturas;Acosta Ruiz Francisco & Gonzales Romelio Milian;Acosta Ruiz Francisco;2005;Velimirovic al ataque;Ed Paidotribo;pdf;18.8;
Partidas por Aperturas;Adorjan Andras & Dory Jeno;Adorjan Andras;1987;Winning with the Grunfeld;Ed Batsford;pdf;9.2;
Partidas por Aperturas;Adorjan Andras & Dory Jeno;Adorjan Andras;1988;Gane con la Grünfeld;Ed Eseuve;pdf;8.7;
Partidas por Aperturas;Adorjan Andras;Adorjan Andras;1988;Black is OK;Ed Batsford;pdf;4.3;
Partidas por Aperturas;Adorjan Andras;Adorjan Andras;2004;Black is Still OK!;Ed Batsford;pdf;16.9;
Partidas por Aperturas;Adorjan Andras;Adorjan Andras;2005;Black is OK Forever!;Ed Batsford;pdf;3.9;
Partidas por Aperturas;Adorjan Andras;Adorjan Andras;2016;Black is Back;Ed New in Chess;pdf;12.4;
Partidas por Aperturas;Amanov Zhanibek & Kavutskiy Kostya;Amanov Zhanibek;2015;Modernized The Open Sicilian;Ed Metropolitan Chess;pdf;25.5;
Partidas por Aperturas;Barsky Vladimir;Barsky Vladimir;2011;The Ragozin Complex;Ed New in Chess;pdf;15.5;
Partidas por Aperturas;Bellin Robert;Bellin Robert;1990;Winning with the Dutch;Ed Batsford;pdf;11.8;
Partidas por Aperturas;Bezgodov Alexey;Bezgodov Alexey;2014;The Liberated Bishop Defence;Ed New in CHess;pdf;13.1;
Partidas por Aperturas;Bezgodov Alexey;Bezgodov Alexey;2015;The Double Queen's Gambit;Ed New in Chess;pdf;11.2;
Partidas por Aperturas;Bezgodov Alexey;Bezgodov Alexey;2017;The Art of the Tarrasch Defence Strategies;Ed New in Chess;pdf;20.9;
Partidas por Aperturas;Boletines;Boletines;2016;Ideas con piezas blancas en la Defensa Moderna;Ed AMP;pdf;1.1;
Partidas por Aperturas;Briceño Leny;Briceño Leny;2013;Defensa de los dos Caballos;Ed Escaque 64;pdf;29.1;
Partidas por Aperturas;Briffoz Eric;Briffoz Eric;2018;The Hippo System;Ed Desconocido;pdf;9.9;
Partidas por Aperturas;Bronstein David;Bronstein David;2006;Bronstein y la India de Rey;Ed Hispano Europea;pdf;9.1;
Partidas por Aperturas;Burgess Graham;Burgess Graham;1994;Winning with the Smith Morra Gambit;Ed Batsford;pdf;32.3;
Partidas por Aperturas;D'Costa Lorin;D'Costa Lorin;2015;The Queen's Indian Move by Move;Ed Everyman;pdf;2;
Partidas por Aperturas;Davies Nigel;Davies Nigel;2007;Gambiteer I;Ed Everyman;pdf;9.8;
Partidas por Aperturas;Davies Nigel;Davies Nigel;2007;Gambiteer II;Ed Everyman;pdf;12.7;
Partidas por Aperturas;Doknjas John & Doknjas Joshua;Doknjas John;2018;The Sicilian Najdorf;Ed Everyman;pdf;30.6;
Partidas por Aperturas;Dunnington Angus;Dunnington Angus;1997;Winning With The Catalan;Ed Batsford;pdf;5.1;
Partidas por Aperturas;Dunnington Angus;Dunnington Angus;2006;Ataque con 1.d4;Ed Hispano Europea;pdf;10.4;
Partidas por Aperturas;Ernst Sipke & van der Stricht Geert;Ernst Sipke;2007;Tactics in the Chess Opening 5;Ed New in Chess;pdf;161.3;
Partidas por Aperturas;Ernst Sipke & van der Stricht Geert;Ernst Sipke;2007;Tactics in the Chess Opening 6;Ed New in Chess;pdf;43.2;
Partidas por Aperturas;Fraile Alberto;Fraile Alberto;2002;La Siciliana Salvaje;Ed Hechiceros;pdf;1.7;
Partidas por Aperturas;Franco Zenón;Franco Zenón;2007;The modern Benoni;Ed Gambit;pdf;3.2;
Partidas por Aperturas;Gallagher Joe;Gallagher Joe;1993;Winning with the King's Gambit;Ed Gambit;pdf;14.6;
Partidas por Aperturas;Gligoric Svetozar;Gligoric Svetozar;1985;Play the Nimzoindian Defence;Ed Pergamon;pdf;12.4;
Partidas por Aperturas;Grooten Herman;Grooten Herman;2018;Queens Gambit Structures;Ed Thinkers Publishing;pdf;27.8;
Partidas por Aperturas;Grooten Herman;Grooten Herman;2018;Ruy Lopez, Italian Structures;Ed Thinkers Publishing;pdf;17.2;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1989;Apertura Italiana 250 Partidas;Ed Eseuve;pdf;5.1;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1989;Gambito de Rey 250 Partidas;Ed Eseuve;pdf;4.9;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1990;Apertura Catalana 250 Partidas;Ed Eseuve;pdf;5;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1990;Caro Kann 250 Partidas;Ed Eseuve;pdf;5.7;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1990;Defensa India de Rey 1 250 Partidas;Ed Eseuve;pdf;4.9;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1990;Defensa India de Rey 1-250 Partidas I;Ed Eseuve;pdf;4.9;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1990;Defensa Pirc 250 Partidas;Ed Eseuve;pdf;6.1;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1991;Defensa India de Rey 1-250 Partidas II;Ed Eseuve;pdf;4.6;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1991;Defensa India de Rey 2 250 Partidas;Ed Eseuve;pdf;4.6;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1992;Ataque Marshall 250 Partidas;Ed Eseuve;pdf;7.2;
Partidas por Aperturas;Gude Antonio;Gude Antonio;1993;Siciliana Dragon 250 Partidas;Ed Eseuve;pdf;4.3;
Partidas por Aperturas;Gufeld Eduard & Stetsko Oleg;Gufeld Eduard;1993;Winning with The Torre Attack;Ed Batsford;pdf;13.5;
Partidas por Aperturas;Gufeld Eduard;Gufeld Eduard;2004;El arte de jugar la defensa india de rey;Ed Paidotribo;pdf;83.3;
Partidas por Aperturas;Hatch Terese & Hatch David;Hatch Terese;2005;The Dogs of War;Ed Pawn Promotions;pdf;2.7;
Partidas por Aperturas;Jacobs Byron;Jacobs Byron;1995;Winning With the Benko;Ed Batsford;pdf;7.4;
Partidas por Aperturas;Kalinin Alexander;Kalinin Alexander;1999;La defensa india de rey;Ed Moscow;pdf;26.2;
Partidas por Aperturas;Kalinin Alexander;Kalinin Alexander;2003;The French Defence, Modern Practice;Ed Russian Chess House;pdf;17.8;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1988;The Open Game in Action;Ed Batsford;pdf;3.1;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1988;The Semi-Open Game in Action;Ed Batsford;pdf;12.3;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1989;The Closed Openings in Action;Ed Batsford;pdf;2.9;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1989;The Semi Closed Openings in Action;Ed Batsford;pdf;2.8;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1992;Beating the Grunfeld;Ed Batsford;pdf;3.5;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1992;Como ganar contra la defensa Grunfeld;Ed Zugarto;pdf;9.3;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1992;Como jugar las aperturas abiertas;Ed Zugarto;pdf;28.7;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1993;Como jugar las aperturas cerradas;Ed Zugarto;pdf;10.1;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1993;Cómo jugar las aperturas semiabiertas;Ed Zugarto;pdf;31;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1993;Cómo jugar las aperturas semicerradas;Ed Zugarto;pdf;28.5;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1993;Winning with the Petroff;Ed Henry Holt;pdf;2.2;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;1994;Winning with the Spanish;Ed Batsford;pdf;9.4;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;2007;El Ajedrez, aprender y progresar;Ed Paidotribo;pdf;41.4;
Partidas por Aperturas;Karpov Anatoly;Karpov Anatoly;2007;How to Play the English Opening;Ed Batsford;pdf;8.2;
Partidas por Aperturas;Kasparov Sergey;Kasparov Sergey;2015;A cunning chess opening for black;Ed New in Chess;pdf;14.6;
Partidas por Aperturas;Kaufman Larry;Kaufman Larry;2004;The Chess Advantage in Black and White;Ed Random House;pdf;6.6;
Partidas por Aperturas;Kaufman Larry;Kaufman Larry;2012;The Kaufman Repertoire for Black;Ed New in Chess;pdf;18.9;
Partidas por Aperturas;Kaufman Larry;Kaufman Larry;2012;The Kaufman Repertoire for White;Ed New in Chess;pdf;23.7;
Partidas por Aperturas;Keene Raymond & Jacobs Byron;Keene Raymond;1995;An Opening Repertoire for White;Ed Batsford;pdf;4.9;
Partidas por Aperturas;Keene Raymond & Jacobs Byron;Keene Raymond;1996;A Complete Defence for Blacks;Ed Batsford;pdf;3;
Partidas por Aperturas;Keene Raymond & Soltis Andy & Mednis Edmar;Keene Raymond;1980;Understanding the Caro-Kann;Ed RHM Press;pdf;5.4;
Partidas por Aperturas;Keene Raymond;Keene Raymond;1984;An Opening Repertoire for White;Ed Batsford;pdf;8.8;
Partidas por Aperturas;King Daniel;King Daniel;1993;Winning With The Najdorf;Ed Batsford;pdf;47.7;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2010;A Ferocious Opening Repertoire;Ed Everyman;pdf;13.6;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2010;Play the London System;Ed Everyman;pdf;29.2;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2011;1...d6 Move by Move;Ed Everyman;pdf;25.8;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2011;The Slav Move by Move;Ed Everyman;pdf;7.9;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2012;The Modern Defence, Move by Move;Ed Everyman;pdf;28.3;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2013;La Defensa Caro Kann jugada a jugada;Ed La Casa del Ajedrez;pdf;17.1;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2013;La Defensa Eslava;Ed La Casa del Ajedrez;pdf;17.8;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2013;The Nimzo Larsen Attack;Ed Everyman;pdf;1.2;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2014;1...b6 move by move;Ed Everyman;pdf;27.1;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2015;The Petroff Move by Move;Ed Everyman;pdf;104.7;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2016;First Steps the Colle and London Systems;Ed Everyman;pdf;15.8;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2017;First Steps The Modern;Ed Everyman;pdf;23.4;
Partidas por Aperturas;Lakdawala Cyrus;Lakdawala Cyrus;2018;Opening Repertoire 1.e4;Ed Everyman;pdf;10.2;
Partidas por Aperturas;Lane Gary;Lane Gary;1992;Winning with the Closed Sicilian;Ed Batsford;pdf;6.9;
Partidas por Aperturas;Lane Gary;Lane Gary;2002;Ideas Behind Modern Chess Openings;Ed Batsford;pdf;6.1;
Partidas por Aperturas;Liew Jimmy;Liew Jimmy;2019;The Chigorin Defence Move by Move;Ed Everyman;pdf;1.2;
Partidas por Aperturas;Love John & Hodgkins;Love John;1987;Nuevas ideas del ajedrez;Ed CECSA;pdf;12;
Partidas por Aperturas;Markov Yury & Schipkov Boris;Markov Yury;1994;Winning With the Slav;Ed Batsford;pdf;10.7;
Partidas por Aperturas;McDonald Neil;McDonald Neil;2010;Play the Dutch Leningrad Variation;Ed Everyman;pdf;7.9;
Partidas por Aperturas;McDonald Neil;McDonald Neil;2012;La apertura Española jugada a jugada;Ed La Casa del Ajedrez;pdf;16.7;
Partidas por Aperturas;Morgado Juan Sebastian;Morgado Juan Sebastian;2000;La Novedad Teórica del Día A10 a A99;Ed Ajedrez de Estilo;pdf;0.6;
Partidas por Aperturas;Morgado Juan Sebastian;Morgado Juan Sebastian;2000;La Novedad Teórica del Día B05 a B99;Ed Ajedrez de Estilo;pdf;2.9;
Partidas por Aperturas;Morgado Juan Sebastian;Morgado Juan Sebastian;2000;La Novedad Teórica del Día C00 a C95;Ed Ajedrez de Estilo;pdf;1.5;
Partidas por Aperturas;Morgado Juan Sebastian;Morgado Juan Sebastian;2000;La Novedad Teórica del Día D00 a D97;Ed Ajedrez de Estilo;pdf;1.6;
Partidas por Aperturas;Morgado Juan Sebastian;Morgado Juan Sebastian;2000;La Novedad Teórica del Día E04 a E99;Ed Ajedrez de Estilo;pdf;0.8;
Partidas por Aperturas;Moskalenko Viktor;Moskalenko Viktor;2008;La Defensa Francesa;Ed Esfera;pdf;39.6;
Partidas por Aperturas;Moskalenko Viktor;Moskalenko Viktor;2014;The Diamond Dutch;Ed New in Chess;pdf;28.4;
Partidas por Aperturas;Moskalenko Viktor;Moskalenko Viktor;2015;The Even More Flexible French;Ed New in Chess;pdf;12.6;
Partidas por Aperturas;Muñoz Daniel;Muñoz Daniel;2018;Estructura Carlsbad;Ed The Zugzwang Blog;pdf;15.6;
Partidas por Aperturas;Nesis Gennady;Nesis Gennady;1992;Tactics in the Grunfeld;Ed Batsford;pdf;6.4;
Partidas por Aperturas;Nesis Gennady;Nesis Gennady;1992;Tactics in the King's indian;Ed Batsford;pdf;3.6;
Partidas por Aperturas;Nesis Gennady;Nesis Gennady;1993;Tactics in the French;Ed Batsford;pdf;7.2;
Partidas por Aperturas;Nesis Gennady;Nesis Gennady;1993;Tactics in the Sicilian;Ed Batsford;pdf;5.9;
Partidas por Aperturas;Nijboer Friso;Nijboer Friso;2004;Tactics in the Chess Opening 2;Ed New in Chess;pdf;49.5;
Partidas por Aperturas;Nijboer Friso;Nijboer Friso;2005;Tactics in the Chess Opening 3;Ed New in Chess;pdf;18.1;
Partidas por Aperturas;Nijboer Friso;Nijboer Friso;2006;Tactics in the Chess Opening 4;Ed New in Chess;pdf;175;
Partidas por Aperturas;Norwood David;Norwood David;1994;Winning With the Modern Defence;Ed Batsford;pdf;6.2;
Partidas por Aperturas;Palliser Richard;Palliser Richard;2012;The Torre Attack Move by Move;Ed Everyman;pdf;27.2;
Partidas por Aperturas;Panczyk Krzysztof & Ilczuk Jacek;Panczyk Krzysztof;2004;The Offbeat Kings Indian;Ed Everyman;pdf;5.8;
Partidas por Aperturas;Pinski Jan;Pinski Jan;2002;Classical Dutch;Ed Everyman;pdf;3.8;
Partidas por Aperturas;Polugaievsky Lev & Piket Jeroen & Gueneau Christop;Polugaievsky Lev;1995;Sicilian Love;Ed New in Chess;pdf;6.4;
Partidas por Aperturas;Polugaievsky Lev;Polugaievsky Lev;1973;La preparación del Gran Maestro;Ed Desconocido;pdf;90.5;
Partidas por Aperturas;Portisch Lajos;Portisch Lajos;2017;My Secrets in the Ruy Lopez;Ed Gambit;pdf;4.8;
Partidas por Aperturas;Raetsky Alexander & Chetverik Maxim;Raetsky Alexander;2011;No Passion for Chess Fashion;Ed Mongoose;pdf;6.4;
Partidas por Aperturas;Razuvayev Yuri;Razuvayev Yuri;2016;Key Concepts of Gambit Play;Ed Quality Chess;pdf;17.4;
Partidas por Aperturas;Ribli Zoltan & Kallai Gabor;Ribli Zoltan;1992;Winning with the English;Ed Batsford;pdf;10.9;
Partidas por Aperturas;Salgado López Iván;Salgado López Iván;2018;Gambit Killer;Ed Thinkers Publishing;pdf;27.8;
Partidas por Aperturas;Schiller Eric;Schiller Eric;1994;The Aggressive Nimzowitsch Sicilian;Ed Chess Digest;pdf;3.4;
Partidas por Aperturas;Simeonidis Ioannis;Simeonidis Ioannis;2020;Carlsen's Neo Møller;Ed New in Chess;pdf;22.5;
Partidas por Aperturas;Smerdon David;Smerdon David;2015;Scandinavian;Ed Everyman;pdf;10.4;
Partidas por Aperturas;Smith Bryan;Smith Bryan;2017;The Najdorf in Black and White;Ed Mongoose;pdf;4.6;
Partidas por Aperturas;Smith Ken & Hall John;Smith Ken;1990;Winning with the Colle System;Ed Chess Digest;pdf;8.1;
Partidas por Aperturas;Soltis Andrew & Mednis Edmar & Keene Raymond;Soltis Andrew;1982;Understanding the Queen's Indian Defence;Ed RHM Press;pdf;12.3;
Partidas por Aperturas;Soltis Andrew;Soltis Andrew;1995;Winning with the Ruy Lopez Exchange;Ed Chess Digest;pdf;14.5;
Partidas por Aperturas;Suba Mihail;Suba Mihail;2000;The Hedgehog;Ed Batsford;pdf;93.9;
Partidas por Aperturas;Tangborn Eric;Tangborn Eric;2013;The KIA;Ed Tangborn;pdf;7.1;
Partidas por Aperturas;Tartakower Savielly;Tartakower Savielly;1952;La Moderna Partida de Ajedrez Tomo I Juegos Abiertos;Ed Sopena;pdf;25.5;
Partidas por Aperturas;Tartakower Savielly;Tartakower Savielly;1952;La Moderna Partida de Ajedrez Tomo II Juegos Semiabiertos;Ed Sopena;pdf;12.2;
Partidas por Aperturas;Tartakower Savielly;Tartakower Savielly;1952;La Moderna Partida de Ajedrez Tomo III Juegos Cerrados;Ed Sopena;pdf;11.9;
Partidas por Aperturas;Tartakower Savielly;Tartakower Savielly;2015;The Hypermodern Game of Chess;Ed Russell Enterprises;pdf;5;
Partidas por Aperturas;Tay Junior;Tay Junior;2014;The Benko Gambit Move by Move;Ed Everyman;pdf;0.8;
Partidas por Aperturas;Taylor Timothy;Taylor Timothy;1993;How to Defeat the Smith Morra Gambit. 6... a6!;Ed Chess Enterprises;pdf;3.5;
Partidas por Aperturas;Uhlmann Wolfgang;Uhlmann Wolfgang;1995;Winning With The French;Ed Batsford;pdf;28.8;
Partidas por Aperturas;Uhlmann Wolfgang;Uhlmann Wolfgang;2006;La defensa Francesa a través de mis partidas;Ed Hispano Europea;pdf;28.1;
Partidas por Aperturas;Wahls Matthias & Müller Karsten & Langrock Hannes;Wahls Matthias;2011;The Modern Scandinavian;Ed New in Chess;pdf;18.2;
Partidas por Aperturas;Ward Chris;Ward Chris;2001;Winning with the Sicilian Dragon 2;Ed Batsford;pdf;15.7;
Partidas por Aperturas;Watson John & Schiller Eric;Watson John;2015;Taming Wild Chess Openings;Ed New in Chess;pdf;22.6;
Partidas por Aperturas;Wells Peter;Wells Peter;2003;Winning with the Trompowsky;Ed Batsford;pdf;4.9;
Partidas por Aperturas;Yakovich Yury;Yakovich Yury;2010;Sicilian Attacks;Ed New in Chess;pdf;12;
Partidas por Aperturas;Zude Erik & Hickl Jörg;Zude Erik;2017;Play 1...d6 Against Everything;Ed New in Chess;pdf;9.7;
Colecciones diversas;Aagaard Jacob & Shaw John;Aagaard Jacob;2011;Grandmaster Versus Amateur;Ed Quality Chess;pdf;6.7;
Colecciones diversas;Aguilar Luis;Aguilar Luis;2004;La jugada maestra;Ed Desconocido;pdf;0.7;
Colecciones diversas;Alburt Lev;Alburt Lev;2012;A Fresh Look at Chess;Ed CIRC;pdf;5;
Colecciones diversas;Alekhine Alexander;Alekhine Alexander;1945;En España y desde España;Ed Aguado;pdf;1.8;
Colecciones diversas;Basman Michael;Basman Michael;1982;The St. George;Ed Pergamon Press;pdf;5.6;
Colecciones diversas;Basman Michael;Basman Michael;1991;The Killer Grob;Ed Pergamon;pdf;7.3;
Colecciones diversas;Bielefeldt Van Oosterwijk German;Bielefeldt Van Oosterwijk;2009;Ajedrez magistral;Ed Pontevedra;pdf;2;
Colecciones diversas;Cámara Luciano W.;Cámara Luciano W.;2002;Partidas comentadas;Ed La Nación;pdf;14.9;
Colecciones diversas;de Agustin Manuel;de Agustin Manuel;1945;Ajedrez temperamental;Ed Aros;pdf;16.4;
Colecciones diversas;Diversos;Diversos;2015;Partidas Comentadas;Ed Diversos;pdf;15;
Colecciones diversas;Dunne Alex;Dunne Alex;1992;How to Become a Candidate Master;Ed Thinkers Press;pdf;2.5;
Colecciones diversas;Fernández Rúa;Fernández Rúa;1973;La edad de oro del ajedrez;Ed Aguilera;pdf;11.6;
Colecciones diversas;Garbarino Rodolfo;Garbarino Rodolfo;2004;El Maestro de Ajedrez;Ed RG;pdf;12;
Colecciones diversas;García Baeza Miguel;García Baeza Miguel;1995;Enciclopedia Visual del Ajedrez;Ed Planeta;pdf;21.7;
Colecciones diversas;García Leontxo;García Leontxo;2015;Partidas comentadas;Ed El País;pdf;9.7;
Colecciones diversas;Gude Antonio;Gude Antonio;1989;Campeones de Ajedrez 01 Petrosian;Ed Eseuve;pdf;4.7;
Colecciones diversas;Gude Antonio;Gude Antonio;1989;Campeones de Ajedrez 02 Keres;Ed Eseuve;pdf;4.4;
Colecciones diversas;Gude Antonio;Gude Antonio;1990;Campeones de Ajedrez 03 Fischer;Ed Eseuve;pdf;4.6;
Colecciones diversas;Gude Antonio;Gude Antonio;1990;Campeones de Ajedrez 04 Alekhine;Ed Eseuve;pdf;7.7;
Colecciones diversas;Gude Antonio;Gude Antonio;1990;Campeones de Ajedrez 05 Tahl;Ed Eseuve;pdf;4.5;
Colecciones diversas;Gude Antonio;Gude Antonio;1990;Campeones de Ajedrez 06 Ivanchuk;Ed Eseuve;pdf;4.2;
Colecciones diversas;Gude Antonio;Gude Antonio;1991;Campeones de Ajedrez 07 Tarrasch;Ed Eseuve;pdf;4.4;
Colecciones diversas;Gude Antonio;Gude Antonio;1991;Campeones de Ajedrez 08 Gelfand;Ed Eseuve;pdf;4.1;
Colecciones diversas;Gude Antonio;Gude Antonio;1992;Campeones de Ajedrez 09 Yusupov;Ed Eseuve;pdf;4;
Colecciones diversas;Gude Antonio;Gude Antonio;1992;Campeones de Ajedrez 10 Kasparov;Ed Eseuve;pdf;3.8;
Colecciones diversas;Gude Antonio;Gude Antonio;1992;Campeones de Ajedrez 11 Rubinstein;Ed Eseuve;pdf;3.6;
Colecciones diversas;Gude Antonio;Gude Antonio;1992;Campeones de Ajedrez 12 Illescas;Ed Eseuve;pdf;4.2;
Colecciones diversas;Gude Antonio;Gude Antonio;1993;Campeones de Ajedrez 13 Anand;Ed Eseuve;pdf;5.9;
Colecciones diversas;Gude Antonio;Gude Antonio;1993;Campeones de Ajedrez 14 Bronstein;Ed Eseuve;pdf;4.8;
Colecciones diversas;Gude Antonio;Gude Antonio;1993;Campeones de Ajedrez 15 Short;Ed Eseuve;pdf;4.4;
Colecciones diversas;Gude Antonio;Gude Antonio;1994;Campeones de Ajedrez 16 Capablanca;Ed Eseuve;pdf;8.2;
Colecciones diversas;Gude Antonio;Gude Antonio;1994;Campeones de Ajedrez 17 Karpov;Ed Eseuve;pdf;4.1;
Colecciones diversas;Gude Antonio;Gude Antonio;1995;Campeones de Ajedrez 18 Polgar Judith;Ed Eseuve;pdf;4.6;
Colecciones diversas;Gude Antonio;Gude Antonio;2001;La fiesta del ajedrez;Ed Tutor;pdf;10.1;
Colecciones diversas;Heisman Dan;Heisman Dan;2012;The Worlds Most Instructive Amateur Game Book;Ed Mongoose;pdf;9.4;
Colecciones diversas;Illescas Miguel;Illescas Miguel;2017;Jugada a Jugada;Ed Peon Rey;pdf;1.7;
Colecciones diversas;Jayakumar Shashi & Urcan Olimpiu;Jayakumar Shashi;2017;Singapore Chess a History 1945 to 1990;Ed World Scientific;pdf;23.1;
Colecciones diversas;Johnson Joel;Johnson Joel;2012;Formation attack strategies;Ed Eric Hammond;pdf;7.5;
Colecciones diversas;Karolyi Tibor & Aplin Nick;Karolyi Tibor;2009;Kasparov How His Predecessors Misled Him about Chess;Ed Batsford;pdf;33.1;
Colecciones diversas;Keene Raymond;Keene Raymond;1975;The Chess Player's Bedside Book;Ed Batsford;pdf;10.2;
Colecciones diversas;Keene Raymond;Keene Raymond;1990;How To Beat Gary Kasparov;Ed Batsford;pdf;38;
Colecciones diversas;King Daniel;King Daniel;1997;Kasparov contra Deeper Blue;Ed Paidotribo;pdf;23;
Colecciones diversas;Kingston Taylor;Kingston Taylor;2002;Heroic Tales The Best of Chesscafe.com 1996 to 2001;Ed Russell Enterprises;pdf;11.2;
Colecciones diversas;Knudsen John & Harding Timothy;Knudsen John;2000;Correspondence Chess Yearbook 2000;Ed Day Press;pdf;3.1;
Colecciones diversas;Kotov Alexander;Kotov Alexander;1961;The Soviet School of Chess;Ed Dover;pdf;18.3;
Colecciones diversas;Lebredo Gerardo;Lebredo Gerardo;2017;Partidas revista bohemia Cuba;Ed Cuba;pdf;0.2;
Colecciones diversas;Levitt Jonathan & Friedgood David;Levitt Jonathan;2008;Secrets of Spectacular Chess;Ed Everyman;pdf;17.7;
Colecciones diversas;Lizalde  Eduardo;Lizalde  Eduardo;1974;De Buda a Fischer y Spassky;Ed Posada;pdf;10;
Colecciones diversas;Llanos Guillermo;Llanos Guillermo;2002;Ajedrez hoy;Ed Hechiceros del Tablero;pdf;0.4;
Colecciones diversas;Lovas Daniel;Lovas Daniel;2007;Péter Lékó;Ed Caissa;pdf;2.8;
Colecciones diversas;López Esnaola Benito;López Esnaola Benito;1989;Ajedrez a la ciega;Ed Aguilera;pdf;37.6;
Colecciones diversas;Martinez David;Martinez David;2015;Obra Maestra de Magnus;Ed Chess24;pdf;0.5;
Colecciones diversas;Matamoros José Luis & Corte Fernando;Matamoros José Luis;2017;Lo mejor del 2017 N-1;Ed Desconocido;pdf;0.2;
Colecciones diversas;Mkpadi Michael;Mkpadi Michael;2014;Caruana Best Games;Ed Sinquefield;pdf;6.4;
